iter	Logloss
1512	0.5323519591
1513	0.5323006222
1514	0.532290443
1515	0.5322902426
1516	0.5322549761
1517	0.5322157421
1518	0.5322126563
1519	0.5321941413
1520	0.5321938608
1521	0.5321936203
1522	0.5321882502
1523	0.5321484952
1524	0.532148375
1525	0.5321479342
1526	0.5321465716
1527	0.5321466517
1528	0.5321047727
1529	0.5320980801
1530	0.5319705996
1531	0.5319611016
1532	0.5319586971
1533	0.5319584567
1534	0.5319362948
1535	0.5319362548
1536	0.5318893663
1537	0.5318799085
1538	0.5318505731
1539	0.5318242835
1540	0.5314804748
1541	0.5314258518
1542	0.5314240083
1543	0.531224552
1544	0.5311316968
1545	0.5311253248
1546	0.5311250843
1547	0.5310338322
1548	0.5310303856
1549	0.5310295841
1550	0.5310103879
1551	0.5309814133
1552	0.5308760144
1553	0.5308758541
1554	0.5308756537
1555	0.5308723274
1556	0.5308415494
1557	0.5307684515
1558	0.53053445
1559	0.5302932349
1560	0.530290109
1561	0.5302900689
1562	0.53022707
1563	0.5302269097
1564	0.5302249861
1565	0.5301276023
1566	0.5301080855
1567	0.5300634413
1568	0.5300603154
1569	0.5300578307
1570	0.5300576704
1571	0.5300405982
1572	0.5300401173
1573	0.5299917861
1574	0.5298732825
1575	0.529863464
1576	0.5298383767
1577	0.5297478859
1578	0.5297478459
1579	0.5297445997
1580	0.5297308137
1581	0.5296748281
1582	0.5296735857
1583	0.5296735857
1584	0.5295648205
1585	0.5295558837
1586	0.5294973332
1587	0.5294940871
1588	0.5294940069
1589	0.5294717249
1590	0.5294645113
1591	0.5294637498
1592	0.5294637498
1593	0.5294364984
1594	0.5293915336
1595	0.5293359888
1596	0.5293008826
1597	0.5292016553
1598	0.529201455
1599	0.5291965657
1600	0.5291809763
1601	0.5291666693
1602	0.5290855964
1603	0.5289642073
1604	0.5289611616
1605	0.528831517
1606	0.5288286316
1607	0.5288285514
1608	0.5288162482
1609	0.5288138036
1610	0.5287801401
1611	0.5287719646
1612	0.5287239541
1613	0.5287076433
1614	0.5287061605
1615	0.5286107805
1616	0.5284572509
1617	0.5283718497
1618	0.528155722
1619	0.5280871526
1620	0.5280867518
1621	0.5280780554
1622	0.528052367
1623	0.5280437106
1624	0.5279934959
1625	0.5279884063
1626	0.5279872441
1627	0.5279842384
1628	0.527981914
1629	0.5279818339
1630	0.5279553038
1631	0.5279540615
1632	0.5277289167
1633	0.527722705
1634	0.5275692154
1635	0.5275689749
1636	0.5275689749
1637	0.5275688948
1638	0.5275685341
1639	0.5275553893
1640	0.5274753583
1641	0.5273541697
1642	0.527351685
1643	0.5273487194
1644	0.5273484789
1645	0.5272827549
1646	0.5272827549
1647	0.5272815527
1648	0.527129105
1649	0.5271138362
1650	0.5271137961
1651	0.5271130347
1652	0.5270519995
1653	0.5270391754
1654	0.5269493659
1655	0.5269241583
1656	0.5269105326
1657	0.5269098113
1658	0.5269096109
1659	0.5269064449
1660	0.5269063648
1661	0.5269057236
1662	0.5269039602
1663	0.5269039602
1664	0.5268397591
1665	0.5266509629
1666	0.5266280397
1667	0.5265999467
1668	0.5265797485
1669	0.5265796684
1670	0.5265364268
1671	0.5264791187
1672	0.5264653727
1673	0.5264648117
1674	0.526321341
1675	0.5262400677
1676	0.5262352586
1677	0.526234938
1678	0.5262007134
1679	0.5262001123
1680	0.5261999119
1681	0.5261731414
1682	0.5261611989
1683	0.5261336268
1684	0.5261335467
1685	0.5261332662
1686	0.526132144
1687	0.5261184783
1688	0.5260087512
1689	0.526007549
1690	0.5260075089
1691	0.5260074688
1692	0.5259972095
1693	0.5259861887
1694	0.5258486892
1695	0.5258458839
1696	0.5257935051
1697	0.5257933047
1698	0.5257829252
1699	0.5257767134
1700	0.5257588397
1701	0.5257506242
1702	0.5257424087
1703	0.5257421282
1704	0.5257284624
1705	0.5257190847
1706	0.5255644329
1707	0.5255639119
1708	0.5255634711
1709	0.5255596639
1710	0.5255594235
1711	0.5254942605
1712	0.5254942605
1713	0.5254722991
1714	0.5254718983
1715	0.5254717781
1716	0.5252647475
1717	0.5251033229
1718	0.5251021207
1719	0.5251018401
1720	0.5251016798
1721	0.5251016798
1722	0.5251016398
1723	0.5251014394
1724	0.5250858901
1725	0.5250840466
1726	0.5250835256
1727	0.5249933154
1728	0.5249932753
1729	0.5249932352
1730	0.5249408564
1731	0.5249135649
1732	0.5249135649
1733	0.5249103989
1734	0.5248751725
1735	0.5248707642
1736	0.5248707642
1737	0.5248689207
1738	0.5248640315
1739	0.5248581804
1740	0.5248581804
1741	0.5248576995
1742	0.5248555354
1743	0.5248537721
1744	0.52484207
1745	0.5248362591
1746	0.5247064141
1747	0.5245669109
1748	0.5245645865
1749	0.5245011869
1750	0.5245001048
1751	0.5244969389
1752	0.5244953358
1753	0.5244949351
1754	0.5244936527
1755	0.5244935324
1756	0.5244917691
1757	0.5244365048
1758	0.5244356232
1759	0.5243625253
1760	0.5242688686
1761	0.5242682674
1762	0.5242665041
1763	0.524056027
1764	0.5240529812
1765	0.5240345865
1766	0.5240326629
1767	0.5240148693
1768	0.5240142682
1769	0.5240027264
1770	0.5240007627
1771	0.5239983181
1772	0.5239822478
1773	0.5239185276
1774	0.5239013351
1775	0.5239012149
1776	0.523894402
1777	0.5237557805
1778	0.5237555
1779	0.5236909782
1780	0.5236909382
1781	0.5236907779
1782	0.5236904973
1783	0.5236872512
1784	0.5236142334
1785	0.5235748792
1786	0.523574799
1787	0.523574799
1788	0.5235740376
1789	0.5235740376
1790	0.5235300346
1791	0.5235295136
1792	0.5235176913
1793	0.5235168497
1794	0.5234679174
1795	0.5233501352
1796	0.5233465284
1797	0.5233465284
1798	0.5233429216
1799	0.5233429616
1800	0.5233428815
1801	0.5233415991
1802	0.5233400361
1803	0.5233227234
1804	0.5233120633
1805	0.5233066531
1806	0.523306573
1807	0.523303407
1808	0.5232988384
1809	0.5232284656
1810	0.5232269427
1811	0.5232232157
1812	0.5232113533
1813	0.5231022675
1814	0.5231022274
1815	0.5231001435
1816	0.5230964565
1817	0.5230964165
1818	0.5230651174
1819	0.5230015976
1820	0.5229811189
1821	0.5228919908
1822	0.5227458751
1823	0.5227457949
1824	0.5227455545
1825	0.5226274917
1826	0.5225281844
1827	0.5225233352
1828	0.5223981791
1829	0.5223844732
1830	0.5223207931
1831	0.5222970683
1832	0.5221856982
1833	0.5221529965
1834	0.5221506721
1835	0.522148508
1836	0.52214426
1837	0.5220020717
1838	0.5219998275
1839	0.5219914116
1840	0.5219913716
1841	0.5218353973
1842	0.5218101496
1843	0.5217114434
1844	0.5217114033
1845	0.521700623
1846	0.5216766578
1847	0.5216447576
1848	0.5216446774
1849	0.5216385058
1850	0.5216383856
1851	0.5215729822
1852	0.5214932317
1853	0.5214931916
1854	0.5214931916
1855	0.5214924703
1856	0.5214924703
1857	0.5214923901
1858	0.5214922298
1859	0.5214918691
1860	0.5214917088
1861	0.5213490797
1862	0.5213332899
1863	0.5212003992
1864	0.5212003591
1865	0.5212001988
1866	0.5211187652
1867	0.5210933172
1868	0.5210840998
1869	0.5210840998
1870	0.5210840196
1871	0.5210521996
1872	0.5210520393
1873	0.5210520393
1874	0.5210476711
1875	0.5209725293
1876	0.5209700847
1877	0.5209682011
1878	0.520968121
1879	0.5209676401
1880	0.5207693059
1881	0.5207692658
1882	0.5207594873
1883	0.5207551191
1884	0.520693603
1885	0.5205972613
1886	0.5205849981
1887	0.5205709717
1888	0.5205189936
1889	0.5205180318
1890	0.5204899388
1891	0.5203090775
1892	0.5203084363
1893	0.5203056711
1894	0.5203054707
1895	0.5202964136
1896	0.520289721
1897	0.5202296878
1898	0.5202211517
1899	0.5200975184
1900	0.5200912666
1901	0.5200772401
1902	0.5200771199
1903	0.5200679426
1904	0.5200679426
1905	0.5198608318
1906	0.5198593891
1907	0.5197658526
1908	0.5197097868
1909	0.5196938768
1910	0.5196885869
1911	0.5196872644
1912	0.5196333226
1913	0.5196145271
1914	0.5196124432
1915	0.5195965332
1916	0.5195920848
1917	0.5195635509
1918	0.5195520893
1919	0.5195512477
1920	0.519536019
1921	0.5194519003
1922	0.5193708273
1923	0.5193707071
1924	0.5193705468
1925	0.5193183684
1926	0.5193099525
1927	0.5192993725
1928	0.5192994126
1929	0.5192973687
1930	0.5192143321
1931	0.5191245627
1932	0.5190923419
1933	0.5190517453
1934	0.5190119502
1935	0.5190097461
1936	0.5190069408
1937	0.5190031336
1938	0.518991712
1939	0.5189796493
1940	0.5189317189
1941	0.5188890784
1942	0.5188889181
1943	0.5188544931
1944	0.5188536516
1945	0.5186499873
1946	0.5186494262
1947	0.5186304304
1948	0.5186045416
1949	0.5186002935
1950	0.518311148
1951	0.5182947972
1952	0.5181909212
1953	0.5181270407
1954	0.5181005507
1955	0.5181004705
1956	0.5181004304
1957	0.5181004304
1958	0.5180995087
1959	0.517868553
1960	0.5178631427
1961	0.5178479942
1962	0.5177679632
1963	0.5177667208
1964	0.5176516237
1965	0.5175794074
1966	0.5175717129
1967	0.5175717129
1968	0.5175715526
1969	0.517519294
1970	0.5175122006
1971	0.5174780963
1972	0.5174619458
1973	0.5174151776
1974	0.5174047579
1975	0.517403756
1976	0.5173962218
1977	0.5173665258
1978	0.5172953114
1979	0.51726277
1980	0.5171211829
1981	0.5170749356
1982	0.517038547
1983	0.5170384668
1984	0.5170314536
1985	0.5170303315
1986	0.517030091
1987	0.5170301311
1988	0.5170281273
1989	0.5170271655
1990	0.5169337492
1991	0.516930423
1992	0.5169289001
1993	0.5169284993
1994	0.5169257341
1995	0.5168256252
1996	0.5168073107
1997	0.5167665137
1998	0.5167663534
1999	0.5167661931
2000	0.5166749009
2001	0.5166739791
2002	0.5166537409
2003	0.5166498536
2004	0.5163793432
2005	0.5162936616
2006	0.5161938733
2007	0.5161915489
2008	0.5161914688
2009	0.5161090332
2010	0.5160806998
2011	0.5159556639
2012	0.5158884571
2013	0.5158821251
2014	0.5158198877
2015	0.515799369
2016	0.5157775278
2017	0.5157553259
2018	0.5156678008
2019	0.515529059
2020	0.5154964374
2021	0.5153194635
2022	0.5152796685
2023	0.5152648405
2024	0.5152648004
2025	0.5151499437
2026	0.5151452148
2027	0.5150142477
2028	0.5149770174
2029	0.5149543346
2030	0.5149542946
2031	0.5149505275
2032	0.5149244783
2033	0.5148909751
2034	0.5148127074
2035	0.514811425
2036	0.5148113849
2037	0.5147725116
2038	0.5146820209
2039	0.5146819808
2040	0.514680498
2041	0.5146780133
2042	0.5146780133
2043	0.5145576262
2044	0.5145575861
2045	0.5144546318
2046	0.5144545918
2047	0.5144533494
2048	0.5143282334
2049	0.5141962644
2050	0.5141838009
2051	0.5140218954
2052	0.5140073079
2053	0.5139719612
2054	0.5139719211
2055	0.5137618447
2056	0.5137607226
2057	0.5137607226
2058	0.5137574765
2059	0.5136912315
2060	0.5135895998
2061	0.5135742508
2062	0.5135650735
2063	0.5135603846
2064	0.513556337
2065	0.5135554954
2066	0.5135546939
2067	0.5135528504
2068	0.5135528104
2069	0.5135488429
2070	0.5135482818
2071	0.5134945805
2072	0.5134333049
2073	0.5133677011
2074	0.513364455
2075	0.5132320852
2076	0.5131356633
2077	0.5130381193
2078	0.5129903492
2079	0.5129888263
2080	0.5128928452
2081	0.5128924845
2082	0.512827562
2083	0.5128270811
2084	0.512827041
2085	0.5128113715
2086	0.5127995892
2087	0.512776145
2088	0.5127656853
2089	0.5126178864
2090	0.512424762
2091	0.512424722
2092	0.5124245617
2093	0.5124160656
2094	0.512415745
2095	0.5124151038
2096	0.51240777
2097	0.5123990736
2098	0.5123181609
2099	0.5123167983
2100	0.512316598
2101	0.5122721942
2102	0.5122701904
2103	0.5122328399
2104	0.5122315174
2105	0.5122279908
2106	0.5122060294
2107	0.5121944074
2108	0.512189398
2109	0.5121182237
2110	0.5121181435
2111	0.5119856135
2112	0.5119843311
2113	0.5119368014
2114	0.5119349178
2115	0.5116801973
2116	0.5116570336
2117	0.5116568332
2118	0.5116567931
2119	0.5116561519
2120	0.5116547492
2121	0.511654068
2122	0.5116540279
2123	0.5116424861
2124	0.5114747697
2125	0.5114745292
2126	0.5113974638
2127	0.5113427606
2128	0.5113422396
2129	0.5113380317
2130	0.5113380317
2131	0.5113136657
2132	0.5112988778
2133	0.5112471402
2134	0.5112448559
2135	0.5111536839
2136	0.5111536037
2137	0.5111332453
2138	0.5111323236
2139	0.5108922707
2140	0.510765792
2141	0.5107658321
2142	0.5107650707
2143	0.5106858412
2144	0.510659792
2145	0.510659792
2146	0.5106594714
2147	0.5106593512
2148	0.5106593512
2149	0.5106452446
2150	0.5106394737
2151	0.5105657747
2152	0.5105656544
2153	0.5105070639
2154	0.5104524408
2155	0.5104515592
2156	0.5104304393
2157	0.5104257104
2158	0.5104086783
2159	0.5102999131
2160	0.5102831614
2161	0.5102763486
2162	0.5102763085
2163	0.5102688545
2164	0.5102688144
2165	0.5102646064
2166	0.5102646064
2167	0.5102632839
2168	0.5102613202
2169	0.5102052144
2170	0.510205014
2171	0.5102043327
2172	0.5101972393
2173	0.510197039
2174	0.5101170881
2175	0.5101115176
2176	0.509985079
2177	0.5099815123
2178	0.5099493717
2179	0.5099462859
2180	0.509933662
2181	0.5099248053
2182	0.5099238435
2183	0.5099238435
2184	0.5099180326
2185	0.5098438927
2186	0.5098275017
2187	0.5097750027
2188	0.5097745218
2189	0.5097663464
2190	0.5096966949
2191	0.5096853936
2192	0.5096119751
2193	0.5096099713
2194	0.5095941014
2195	0.5095924984
2196	0.5094956356
2197	0.509494794
2198	0.5094757982
2199	0.5094750768
2200	0.509473594
2201	0.5094707887
2202	0.5094699471
2203	0.5094180492
2204	0.5094168069
2205	0.5094166867
2206	0.5094156848
2207	0.5094155245
2208	0.5093851471
2209	0.5093732447
2210	0.5093498405
2211	0.5093498005
2212	0.5093496402
2213	0.5093396613
2214	0.5093396213
2215	0.5093396213
2216	0.5093263161
2217	0.509326236
2218	0.5093261558
2219	0.5093261558
2220	0.5093138126
2221	0.5091970723
2222	0.5091943071
2223	0.5091922632
2224	0.509188456
2225	0.5091834065
2226	0.5091825649
2227	0.5091728266
2228	0.509172546
2229	0.5091715441
2230	0.5091710632
2231	0.5090735192
2232	0.5090670269
2233	0.5090669869
2234	0.5089714065
2235	0.5089713264
2236	0.5089710859
2237	0.5089710859
2238	0.5089635517
2239	0.5088888508
2240	0.5088886103
2241	0.5088886504
2242	0.5088737423
2243	0.5088460901
2244	0.5087735132
2245	0.5087732727
2246	0.5086966081
2247	0.5086925204
2248	0.5086281188
2249	0.5084092659
2250	0.5082952909
2251	0.5082825869
2252	0.5082825869
2253	0.5082823865
2254	0.5081180365
2255	0.5081179964
2256	0.508025542
2257	0.5080242195
2258	0.5080100728
2259	0.5079787336
2260	0.5079721612
2261	0.5079617416
2262	0.5079594172
2263	0.5078350225
2264	0.5078180304
2265	0.5078097749
2266	0.5078083722
2267	0.5076811321
2268	0.5076270301
2269	0.5075650331
2270	0.5075646724
2271	0.5074572698
2272	0.5074236463
2273	0.5074077363
2274	0.5073396479
2275	0.5073206921
2276	0.5071381076
2277	0.5071296517
2278	0.5071296116
2279	0.5071296116
2280	0.5071294914
2281	0.5071205545
2282	0.5071073696
2283	0.5071057265
2284	0.5070310256
2285	0.5070008086
2286	0.5069990452
2287	0.5069985643
2288	0.506928953
2289	0.5069289931
2290	0.5068740093
2291	0.5068349757
2292	0.50678424
2293	0.5067836789
2294	0.5067828774
2295	0.5067828373
2296	0.5067827972
2297	0.5067301379
2298	0.5067300177
2299	0.5067299776
2300	0.5067297772
2301	0.5066802037
2302	0.5066798029
2303	0.5066721084
2304	0.5066544351
2305	0.5066129568
2306	0.5065946422
2307	0.5065852646
2308	0.5065336071
2309	0.5065331262
2310	0.5065331663
2311	0.5065125273
2312	0.5065124872
2313	0.5065054339
2314	0.5063879322
2315	0.5063878922
2316	0.5061032752
2317	0.5060773863
2318	0.5060762642
2319	0.5060762241
2320	0.5060649629
2321	0.5057462015
2322	0.5057457206
2323	0.505739068
2324	0.5056572737
2325	0.5056565924
2326	0.5056555905
2327	0.5056548692
2328	0.5056212056
2329	0.5056100245
2330	0.5055198544
2331	0.5054923626
2332	0.5054829849
2333	0.5054118106
2334	0.5053337433
2335	0.5052588019
2336	0.5052208503
2337	0.5051283558
2338	0.5051282355
2339	0.5051034688
2340	0.5050998219
2341	0.5050890416
2342	0.5050757766
2343	0.505068563
2344	0.5050677614
2345	0.5049305025
2346	0.5049303021
2347	0.5049299414
2348	0.5047702401
2349	0.5047685169
2350	0.504762746
2351	0.5047048367
2352	0.5046951384
2353	0.5046239641
2354	0.5045414885
2355	0.5045371203
2356	0.5045370802
2357	0.5045366394
2358	0.5045363588
2359	0.5045087467
2360	0.5044846613
2361	0.5044396163
2362	0.5043626311
2363	0.5043607876
2364	0.5043606674
2365	0.5043606273
2366	0.5042878099
2367	0.5042816383
2368	0.5042541464
2369	0.5042532647
2370	0.5040890749
2371	0.5040881933
2372	0.5040854681
2373	0.504083785
2374	0.5040602205
2375	0.5040586175
2376	0.5040579362
2377	0.5040437093
2378	0.5040350129
2379	0.503957146
2380	0.5039061698
2381	0.5038437721
2382	0.5038436118
2383	0.5037578099
2384	0.5037013434
2385	0.5036768171
2386	0.5036765767
2387	0.5036410296
2388	0.5036407891
2389	0.5036299287
2390	0.5036297684
2391	0.5036276043
2392	0.5036245585
2393	0.5036239574
2394	0.5036210319
2395	0.5036201903
2396	0.5036194288
2397	0.5036042402
2398	0.5035511801
2399	0.5035418825
2400	0.5035398387
2401	0.5035372738
2402	0.5035372338
2403	0.5035286175
2404	0.5034814084
2405	0.5032607922
2406	0.5032608724
2407	0.5032296134
2408	0.5031166002
2409	0.5030995279
2410	0.5030986062
2411	0.5030785283
2412	0.5030685094
2413	0.5030665056
2414	0.5030644217
2415	0.5030397351
2416	0.5030331627
2417	0.5029931673
2418	0.5029853926
2419	0.5029585019
2420	0.5028876482
2421	0.5028620399
2422	0.5027929495
2423	0.502792669
2424	0.5027854554
2425	0.5027822894
2426	0.5027822894
2427	0.5027378856
2428	0.5027377253
2429	0.5027039015
2430	0.5027039015
2431	0.5026970887
2432	0.5026507212
2433	0.5026503204
2434	0.5026426259
2435	0.5025559423
2436	0.502555221
2437	0.5025496906
2438	0.5025496906
2439	0.5025381488
2440	0.5024968308
2441	0.5024913405
2442	0.5024907794
2443	0.5024830047
2444	0.5023446236
2445	0.5023424195
2446	0.50233741
2447	0.5023190955
2448	0.5022389443
2449	0.5021957027
2450	0.5021903726
2451	0.5020496671
2452	0.502048024
2453	0.502047984
2454	0.5020443371
2455	0.502018328
2456	0.5020107938
2457	0.5020107537
2458	0.5020066259
2459	0.5019415431
2460	0.501740083
2461	0.5017351537
2462	0.5017304649
2463	0.5014940989
2464	0.5014720173
2465	0.5014546645
2466	0.5014452067
2467	0.5014432029
2468	0.501380685
2469	0.5013806048
2470	0.5013806048
2471	0.5013806048
2472	0.5011507712
2473	0.5010660513
2474	0.5010579961
2475	0.501051023
2476	0.5010418857
2477	0.5010232907
2478	0.5009813315
2479	0.5009081935
2480	0.5008902797
2481	0.5008897988
2482	0.5008455553
2483	0.5008453149
2484	0.5008452748
2485	0.5008452347
2486	0.5007538623
2487	0.5006449769
2488	0.5006375629
2489	0.5006299085
2490	0.5006192083
2491	0.5006082676
2492	0.5006000521
2493	0.5005922374
2494	0.5005370533
2495	0.5005368128
2496	0.5005345285
2497	0.5005187788
2498	0.500480186
2499	0.5004795047
2500	0.5004364635
2501	0.5004364234
2502	0.5004177482
2503	0.500292552
2504	0.5002908287
2505	0.5002614533
2506	0.5002367667
2507	0.5002131221
2508	0.5001642699
2509	0.5001609036
2510	0.5001543713
2511	0.5000847599
2512	0.5000767849
2513	0.5000486518
2514	0.5000121028
2515	0.5000049694
2516	0.499975113
2517	0.4997522526
2518	0.4997244401
2519	0.4997126979
2520	0.4995649792
2521	0.4995643781
2522	0.4995477868
2523	0.4995461036
2524	0.4995166881
2525	0.4995166881
2526	0.4995162874
2527	0.4994836658
2528	0.4994621452
2529	0.4994570957
2530	0.4994401838
2531	0.4994187033
2532	0.499402112
2533	0.4992916636
2534	0.4992145982
2535	0.4992130753
2536	0.4992128749
2537	0.4992109914
2538	0.4992109112
2539	0.4992032167
2540	0.4991948409
2541	0.499139256
2542	0.4991370118
2543	0.4990207524
2544	0.4989240901
2545	0.4988524749
2546	0.4988518337
2547	0.4988507918
2548	0.4988501105
2549	0.4988439388
2550	0.4987616636
2551	0.4987053173
2552	0.4985100288
2553	0.4985079449
2554	0.4982909355
2555	0.4981727926
2556	0.4981520334
2557	0.4981519132
2558	0.4981410928
2559	0.4979902081
2560	0.4978792387
2561	0.497867737
2562	0.4978643707
2563	0.4977080758
2564	0.4976542142
2565	0.4975252108
2566	0.4975178369
2567	0.4975045718
2568	0.497503049
2569	0.4973341303
2570	0.4973269968
2571	0.4973257544
2572	0.4972639579
2573	0.4971751102
2574	0.4971750701
2575	0.4971697802
2576	0.4971697401
2577	0.4971488206
2578	0.497136277
2579	0.4969506868
2580	0.4969239564
2581	0.4968267329
2582	0.4968212426
2583	0.4967469424
2584	0.4966847851
2585	0.4966721613
2586	0.4966719208
2587	0.49667148
2588	0.49664499
2589	0.4965650392
2590	0.4965648388
2591	0.4965647987
2592	0.4965594687
2593	0.4965504517
2594	0.4964311866
2595	0.4964301848
2596	0.4964295435
2597	0.4962536918
2598	0.4962509265
2599	0.4962353371
2600	0.4961700139
2601	0.4961698937
2602	0.4961333848
2603	0.4961281349
2604	0.4960998014
2605	0.4960980782
2606	0.4960979179
2607	0.4960973167
2608	0.4960814067
2609	0.4960772388
2610	0.496037564
2611	0.4960353598
2612	0.4960271043
2613	0.4960269039
2614	0.4960187285
2615	0.49596126
2616	0.4959562907
2617	0.4959560101
2618	0.4959555292
2619	0.4957773931
2620	0.4957772328
2621	0.4957377583
2622	0.4957357145
2623	0.4957330294
2624	0.4957262166
2625	0.4957261765
2626	0.4956857402
2627	0.4955246763
2628	0.4954663262
2629	0.4954571088
2630	0.4953820472
2631	0.4953784003
2632	0.4953507482
2633	0.4953445765
2634	0.4953338763
2635	0.4953286264
2636	0.4951859572
2637	0.4951858771
2638	0.4951334983
2639	0.4951245614
2640	0.4951116971
2641	0.4951066075
2642	0.4951061266
2643	0.4950961879
2644	0.4950751081
2645	0.4950240117
2646	0.4950239316
2647	0.4949865009
2648	0.4949741576
2649	0.4949004185
2650	0.4948925236
2651	0.4948924034
2652	0.4948924435
2653	0.494891682
2654	0.4948914015
2655	0.4948729266
2656	0.4948724858
2657	0.4948723255
2658	0.4948718847
2659	0.4948538507
2660	0.4948535701
2661	0.494830727
2662	0.4948284828
2663	0.4947976246
2664	0.4947946991
2665	0.4947075346
2666	0.4946280246
2667	0.4945561289
2668	0.4945544458
2669	0.4945314824
2670	0.4945135286
2671	0.4944936511
2672	0.4944853153
2673	0.4944005955
2674	0.4943065781
2675	0.494298042
2676	0.4941507641
2677	0.4941505638
2678	0.4941502431
2679	0.4941495218
2680	0.4940639203
2681	0.4940510961
2682	0.4940371498
2683	0.49401078
2684	0.4940064519
2685	0.4939970742
2686	0.4939968738
2687	0.4939931868
2688	0.4939929864
2689	0.4939926258
2690	0.4939216519
2691	0.4938662674
2692	0.4938136882
2693	0.4938132874
2694	0.4937607483
2695	0.4937510099
2696	0.4936458114
2697	0.4935190923
2698	0.4934935642
2699	0.4934928829
2700	0.4933373494
2701	0.4933373494
2702	0.4933184338
2703	0.4932789994
2704	0.4931210614
2705	0.4931071952
2706	0.493077419
2707	0.4930733313
2708	0.4930530931
2709	0.4929447688
2710	0.4929372746
2711	0.4929372345
2712	0.4929371945
2713	0.4928961971
2714	0.4928322364
2715	0.4928321964
2716	0.4928239809
2717	0.4927570546
2718	0.4926785064
2719	0.4926657623
2720	0.49262212
2721	0.4926220799
2722	0.4925147574
2723	0.4924592126
2724	0.4924590123
2725	0.492458852
2726	0.492457289
2727	0.4924570085
2728	0.4923001525
2729	0.4922858856
2730	0.4922234478
2731	0.4920804981
2732	0.49196488
2733	0.4919262872
2734	0.4919261669
2735	0.4918723454
2736	0.491815438
2737	0.4918150373
2738	0.491814877
2739	0.491814917
2740	0.4918076634
2741	0.4918070221
2742	0.4918069019
2743	0.4918068218
2744	0.4917933964
2745	0.4917933163
2746	0.491621993
2747	0.4916123348
2748	0.4916059227
2749	0.4916047605
2750	0.4913756483
2751	0.4913736846
2752	0.4911591999
2753	0.4911525073
2754	0.4911416067
2755	0.4911342328
2756	0.4911323492
2757	0.4911272596
2758	0.4910997277
2759	0.4909863938
2760	0.4909185058
2761	0.4908852029
2762	0.4908831991
2763	0.4908803137
2764	0.4908767871
2765	0.4908095001
2766	0.4907799243
2767	0.4905734147
2768	0.4905728536
2769	0.4905520143
2770	0.4905506117
2771	0.4905502109
2772	0.4905306139
2773	0.4904157973
2774	0.4903279516
2775	0.4902386631
2776	0.4902342948
2777	0.4902241557
2778	0.4901531017
2779	0.4901424816
2780	0.4901355085
2781	0.4901348272
2782	0.490131541
2783	0.4901266918
2784	0.4901208007
2785	0.4901207206
2786	0.4901149898
2787	0.4901147493
2788	0.4901005225
2789	0.4900618495
2790	0.4900201308
2791	0.4899287584
2792	0.4899285179
2793	0.489864958
2794	0.4898638359
2795	0.4898636756
2796	0.4898635954
2797	0.4898364242
2798	0.4897107871
2799	0.489608955
2800	0.4896059894
2801	0.4895717648
2802	0.4895716045
2803	0.4895705626
2804	0.4895706427
2805	0.4895557346
2806	0.4895543319
2807	0.4895542919
2808	0.4895391032
2809	0.4895391433
2810	0.489538983
2811	0.4894978654
2812	0.4894674079
2813	0.4894674079
2814	0.4894656847
2815	0.4894625187
2816	0.4894569081
2817	0.4894563471
2818	0.4894562669
2819	0.4894448454
2820	0.4894448053
2821	0.489428214
2822	0.4892673505
2823	0.4892463509
2824	0.4892418624
2825	0.4892415418
2826	0.4892397785
2827	0.4892396582
2828	0.4891995025
2829	0.4890184809
2830	0.4890161966
2831	0.4890161566
2832	0.488986701
2833	0.4889531176
2834	0.4888171812
2835	0.4887865634
2836	0.4887865233
2837	0.488676636
2838	0.4886765959
2839	0.4883881717
2840	0.4883505407
2841	0.4883505007
2842	0.4883504606
2843	0.4883503003
2844	0.4883498194
2845	0.4883497392
2846	0.488349619
2847	0.488348016
2848	0.4883479358
2849	0.4883353922
2850	0.4883351918
2851	0.4883337891
2852	0.4883278579
2853	0.4883259744
2854	0.488172605
2855	0.4881725249
2856	0.4881280009
2857	0.488119064
2858	0.4880744999
2859	0.4880744198
2860	0.488073458
2861	0.4880734179
2862	0.4880164704
2863	0.4879805226
2864	0.4878613778
2865	0.4878613377
2866	0.487788841
2867	0.4877515706
2868	0.4877507691
2869	0.4875868599
2870	0.4875787646
2871	0.4875656599
2872	0.4875626943
2873	0.4875611714
2874	0.4874283608
2875	0.4873652818
2876	0.4873593907
2877	0.4873331412
2878	0.487333061
2879	0.487333061
2880	0.4873157083
2881	0.4873151472
2882	0.4873151072
2883	0.487315027
2884	0.4872326316
2885	0.4872325514
2886	0.4872134353
2887	0.4871009431
2888	0.4870534535
2889	0.4870523715
2890	0.4870523314
2891	0.4870523715
2892	0.4870522512
2893	0.4869702966
2894	0.4868567624
2895	0.4868192516
2896	0.4868191314
2897	0.4867915193
2898	0.4867374573
2899	0.4867331291
2900	0.4866378293
2901	0.4866376289
2902	0.4866361862
2903	0.4866328199
2904	0.4866108584
2905	0.4866107783
2906	0.4866107382
2907	0.4864760842
2908	0.4864753628
2909	0.4864753628
2910	0.4864736796
2911	0.486368922
2912	0.4863100108
2913	0.4862609583
2914	0.4860909575
2915	0.4858904592
2916	0.4858893772
2917	0.4858311073
2918	0.4858303859
2919	0.4858218498
2920	0.4857691103
2921	0.48574246
2922	0.4857422997
2923	0.4857412978
