iter	Passed	Remaining
1666	39611	198011
1667	39639	198007
1668	39666	197999
1669	39677	197912
1670	39705	197911
1671	39735	197917
1672	39763	197914
1673	39774	197828
1674	39802	197823
1675	39829	197814
1676	39855	197805
1677	39878	197774
1678	39907	197776
1679	39919	197697
1680	39931	197614
1681	39959	197612
1682	39988	197613
1683	40012	197592
1684	40023	197506
1685	40035	197423
1686	40048	197347
1687	40076	197343
1688	40104	197338
1689	40132	197337
1690	40143	197253
1691	40153	197161
1692	40182	197160
1693	40211	197165
1694	40238	197157
1695	40266	197152
1696	40293	197145
1697	40305	197066
1698	40333	197060
1699	40360	197056
1700	40390	197059
1701	40420	197066
1702	40449	197067
1703	40465	197009
1704	40494	197008
1705	40522	197009
1706	40551	197008
1707	40565	196939
1708	40578	196862
1709	40605	196853
1710	40617	196772
1711	40645	196768
1712	40655	196678
1713	40683	196676
1714	40695	196595
1715	40706	196513
1716	40735	196514
1717	40763	196511
1718	40778	196442
1719	40790	196364
1720	40802	196284
1721	40814	196202
1722	40822	196106
1723	40834	196025
1724	40862	196019
1725	40883	195984
1726	40895	195906
1727	40923	195901
1728	40935	195821
1729	40946	195738
1730	40974	195735
1731	41002	195733
1732	41012	195645
1733	41040	195638
1734	41067	195635
1735	41096	195635
1736	41106	195545
1737	41136	195550
1738	41157	195516
1739	41187	195521
1740	41197	195432
1741	41211	195364
1742	41231	195323
1743	41247	195261
1744	41274	195253
1745	41300	195245
1746	41329	195244
1747	41358	195245
1748	41386	195245
1749	41413	195236
1750	41427	195166
1751	41448	195129
1752	41473	195110
1753	41484	195027
1754	41498	194957
1755	41509	194878
1756	41537	194875
1757	41567	194882
1758	41589	194846
1759	41616	194841
1760	41645	194840
1761	41658	194768
1762	41685	194762
1763	41713	194759
1764	41742	194757
1765	41771	194760
1766	41798	194752
1767	41827	194751
1768	41837	194667
1769	41867	194670
1770	41895	194668
1771	41910	194604
1772	41938	194600
1773	41966	194599
1774	41995	194597
1775	42006	194518
1776	42035	194518
1777	42064	194517
1778	42075	194438
1779	42106	194448
1780	42116	194362
1781	42128	194282
1782	42142	194214
1783	42170	194209
1784	42199	194211
1785	42228	194212
1786	42237	194124
1787	42249	194046
1788	42264	193980
1789	42274	193893
1790	42302	193893
1791	42314	193817
1792	42344	193822
1793	42361	193765
1794	42390	193766
1795	42418	193765
1796	42435	193710
1797	42445	193623
1798	42471	193611
1799	42481	193525
1800	42493	193449
1801	42506	193379
1802	42534	193373
1803	42561	193369
1804	42589	193362
1805	42616	193354
1806	42628	193278
1807	42655	193270
1808	42682	193262
1809	42713	193273
1810	42739	193257
1811	42767	193254
1812	42795	193252
1813	42823	193248
1814	42833	193162
1815	42858	193146
1816	42884	193133
1817	42893	193043
1818	42919	193029
1819	42945	193019
1820	42974	193021
1821	43003	193019
1822	43033	193026
1823	43043	192940
1824	43055	192865
1825	43084	192866
1826	43113	192865
1827	43140	192860
1828	43170	192860
1829	43198	192860
1830	43227	192858
1831	43253	192846
1832	43279	192835
1833	43306	192827
1834	43323	192770
1835	43344	192734
1836	43359	192673
1837	43388	192675
1838	43401	192606
1839	43431	192610
1840	43442	192528
1841	43471	192529
1842	43499	192525
1843	43527	192520
1844	43538	192443
1845	43566	192437
1846	43593	192428
1847	43620	192422
1848	43631	192341
1849	43655	192319
1850	43666	192240
1851	43696	192243
1852	43724	192241
1853	43733	192153
1854	43741	192063
1855	43757	192004
1856	43767	191921
1857	43779	191846
1858	43791	191773
1859	43802	191693
1860	43824	191663
1861	43850	191652
1862	43880	191656
1863	43908	191650
1864	43918	191570
1865	43930	191493
1866	43959	191493
1867	43989	191499
1868	44018	191500
1869	44033	191438
1870	44042	191353
1871	44072	191358
1872	44085	191289
1873	44095	191207
1874	44107	191132
1875	44134	191124
1876	44146	191050
1877	44172	191037
1878	44185	190966
1879	44198	190901
1880	44225	190891
1881	44237	190817
1882	44266	190817
1883	44292	190803
1884	44320	190803
1885	44350	190805
1886	44379	190806
1887	44406	190798
1888	44434	190794
1889	44449	190733
1890	44478	190733
1891	44506	190728
1892	44518	190657
1893	44532	190592
1894	44546	190528
1895	44573	190517
1896	44600	190510
1897	44629	190509
1898	44656	190502
1899	44685	190500
1900	44714	190499
1901	44741	190493
1902	44751	190413
1903	44779	190407
1904	44790	190329
1905	44819	190328
1906	44845	190317
1907	44874	190317
1908	44903	190316
1909	44930	190307
1910	44958	190303
1911	44986	190298
1912	45015	190296
1913	45043	190293
1914	45070	190284
1915	45098	190278
1916	45123	190264
1917	45150	190254
1918	45178	190249
1919	45192	190186
1920	45219	190175
1921	45245	190164
1922	45272	190155
1923	45287	190093
1924	45300	190027
1925	45330	190030
1926	45361	190037
1927	45387	190026
1928	45398	189947
1929	45424	189937
1930	45453	189934
1931	45481	189928
1932	45510	189930
1933	45541	189936
1934	45569	189931
1935	45581	189859
1936	45611	189863
1937	45640	189861
1938	45667	189855
1939	45695	189847
1940	45723	189843
1941	45751	189838
1942	45765	189773
1943	45791	189763
1944	45805	189699
1945	45833	189693
1946	45846	189627
1947	45874	189622
1948	45904	189623
1949	45933	189622
1950	45962	189620
1951	45990	189617
1952	46018	189611
1953	46045	189601
1954	46072	189591
1955	46084	189519
1956	46095	189446
1957	46105	189366
1958	46133	189359
1959	46160	189353
1960	46188	189346
1961	46218	189347
1962	46245	189340
1963	46273	189334
1964	46302	189335
1965	46329	189325
1966	46356	189316
1967	46367	189237
1968	46378	189166
1969	46404	189152
1970	46432	189147
1971	46461	189144
1972	46490	189141
1973	46518	189139
1974	46548	189141
1975	46571	189112
1976	46599	189106
1977	46628	189106
1978	46655	189095
1979	46682	189085
1980	46709	189079
1981	46737	189071
1982	46767	189073
1983	46781	189010
1984	46810	189010
1985	46837	189002
1986	46850	188936
1987	46865	188876
1988	46894	188873
1989	46908	188812
1990	46935	188803
1991	46963	188796
1992	46991	188790
1993	47007	188737
1994	47032	188721
1995	47058	188706
1996	47084	188689
1997	47109	188674
1998	47122	188606
1999	47134	188536
2000	47159	188519
2001	47173	188460
2002	47200	188448
2003	47226	188432
2004	47251	188417
2005	47276	188399
2006	47303	188391
2007	47329	188373
2008	47345	188320
2009	47371	188308
2010	47398	188298
2011	47425	188288
2012	47451	188274
2013	47477	188261
2014	47504	188248
2015	47530	188235
2016	47558	188228
2017	47585	188218
2018	47612	188210
2019	47644	188219
2020	47672	188212
2021	47700	188207
2022	47727	188198
2023	47754	188187
2024	47765	188114
2025	47793	188109
2026	47820	188097
2027	47848	188090
2028	47875	188078
2029	47901	188064
2030	47912	187991
2031	47933	187961
2032	47960	187947
2033	47987	187941
2034	48017	187939
2035	48043	187926
2036	48052	187846
2037	48078	187830
2038	48105	187822
2039	48116	187750
2040	48141	187732
2041	48154	187664
2042	48163	187584
2043	48190	187573
2044	48199	187496
2045	48227	187487
2046	48236	187406
2047	48249	187342
2048	48279	187347
2049	48308	187342
2050	48335	187333
2051	48366	187337
2052	48392	187322
2053	48421	187319
2054	48430	187239
2055	48459	187237
2056	48486	187227
2057	48495	187148
2058	48508	187084
2059	48537	187080
2060	48564	187069
2061	48591	187059
2062	48617	187048
2063	48644	187034
2064	48670	187020
2065	48681	186949
2066	48706	186933
2067	48733	186919
2068	48744	186848
2069	48770	186835
2070	48781	186762
2071	48806	186746
2072	48832	186732
2073	48860	186724
2074	48885	186707
2075	48911	186693
2076	48941	186694
2077	48969	186688
2078	48996	186678
2079	49022	186663
2080	49049	186653
2081	49065	186600
2082	49096	186603
2083	49116	186567
2084	49127	186497
2085	49157	186496
2086	49185	186488
2087	49213	186483
2088	49241	186475
2089	49267	186462
2090	49295	186456
2091	49311	186401
2092	49327	186350
2093	49354	186338
2094	49369	186286
2095	49381	186217
2096	49408	186205
2097	49433	186188
2098	49461	186183
2099	49487	186168
2100	49499	186098
2101	49525	186086
2102	49539	186024
2103	49565	186013
2104	49590	185993
2105	49616	185978
2106	49643	185967
2107	49668	185951
2108	49694	185937
2109	49720	185922
2110	49731	185851
2111	49758	185839
2112	49783	185821
2113	49810	185809
2114	49836	185795
2115	49865	185793
2116	49892	185784
2117	49903	185714
2118	49915	185645
2119	49941	185632
2120	49967	185618
2121	49983	185563
2122	49994	185493
2123	50020	185479
2124	50048	185473
2125	50061	185409
2126	50087	185396
2127	50112	185378
2128	50138	185362
2129	50163	185344
2130	50173	185273
2131	50201	185263
2132	50227	185249
2133	50256	185247
2134	50282	185231
2135	50308	185217
2136	50319	185147
2137	50347	185141
2138	50374	185128
2139	50403	185125
2140	50428	185108
2141	50437	185032
2142	50450	184969
2143	50476	184956
2144	50504	184946
2145	50515	184876
2146	50530	184823
2147	50541	184754
2148	50551	184682
2149	50577	184666
2150	50602	184647
2151	50630	184641
2152	50643	184578
2153	50668	184562
2154	50696	184555
2155	50721	184536
2156	50749	184526
2157	50775	184513
2158	50803	184506
2159	50829	184493
2160	50855	184476
2161	50880	184460
2162	50889	184384
2163	50916	184372
2164	50927	184303
2165	50952	184286
2166	50961	184210
2167	50987	184194
2168	50998	184125
2169	51024	184112
2170	51037	184049
2171	51048	183980
2172	51073	183962
2173	51084	183893
2174	51111	183885
2175	51137	183869
2176	51164	183856
2177	51190	183843
2178	51215	183827
2179	51241	183812
2180	51268	183798
2181	51294	183784
2182	51309	183730
2183	51317	183653
2184	51343	183638
2185	51374	183641
2186	51401	183630
2187	51428	183619
2188	51441	183557
2189	51469	183551
2190	51494	183533
2191	51520	183517
2192	51547	183508
2193	51574	183495
2194	51601	183484
2195	51628	183472
2196	51653	183457
2197	51667	183399
2198	51693	183385
2199	51706	183322
2200	51731	183304
2201	51750	183266
2202	51761	183199
2203	51789	183191
2204	51816	183177
2205	51828	183114
2206	51849	183083
2207	51865	183033
2208	51893	183026
2209	51919	183008
2210	51945	182994
2211	51954	182920
2212	51965	182854
2213	51993	182847
2214	52003	182773
2215	52013	182705
2216	52041	182696
2217	52053	182633
2218	52064	182566
2219	52075	182498
2220	52101	182485
2221	52129	182476
2222	52154	182459
2223	52181	182445
2224	52208	182434
2225	52223	182383
2226	52243	182349
2227	52269	182332
2228	52287	182291
2229	52313	182277
2230	52325	182211
2231	52352	182202
2232	52379	182189
2233	52388	182115
2234	52413	182099
2235	52424	182032
2236	52438	181974
2237	52447	181902
2238	52475	181894
2239	52502	181882
2240	52513	181817
2241	52527	181759
2242	52553	181745
2243	52577	181726
2244	52604	181714
2245	52620	181663
2246	52646	181649
2247	52671	181633
2248	52701	181630
2249	52728	181621
2250	52755	181608
2251	52781	181593
2252	52790	181522
2253	52804	181465
2254	52830	181452
2255	52840	181380
2256	52866	181367
2257	52892	181353
2258	52920	181344
2259	52950	181344
2260	52977	181332
2261	53002	181314
2262	53022	181280
2263	53050	181269
2264	53076	181257
2265	53103	181245
2266	53129	181230
2267	53156	181219
2268	53182	181204
2269	53207	181187
2270	53231	181166
2271	53257	181152
2272	53286	181145
2273	53311	181129
2274	53337	181112
2275	53363	181099
2276	53394	181099
2277	53420	181086
2278	53429	181013
2279	53440	180948
2280	53453	180887
2281	53480	180877
2282	53508	180868
2283	53536	180860
2284	53566	180861
2285	53597	180861
2286	53623	180848
2287	53639	180800
2288	53669	180799
2289	53681	180734
2290	53707	180721
2291	53734	180708
2292	53763	180703
2293	53789	180690
2294	53806	180643
2295	53815	180572
2296	53826	180506
2297	53854	180498
2298	53863	180427
2299	53872	180356
2300	53883	180292
2301	53913	180289
2302	53926	180232
2303	53953	180218
2304	53979	180203
2305	54008	180199
2306	54035	180187
2307	54061	180173
2308	54088	180162
2309	54101	180104
2310	54111	180034
2311	54137	180022
2312	54148	179957
2313	54177	179950
2314	54206	179945
2315	54216	179877
2316	54244	179871
2317	54272	179861
2318	54288	179814
2319	54300	179753
2320	54327	179740
2321	54356	179738
2322	54373	179692
2323	54399	179677
2324	54427	179669
2325	54438	179605
2326	54463	179587
2327	54477	179532
2328	54505	179522
2329	54532	179511
2330	54559	179500
2331	54585	179486
2332	54610	179469
2333	54636	179454
2334	54663	179441
2335	54691	179431
2336	54717	179418
2337	54743	179404
2338	54755	179343
2339	54781	179328
2340	54810	179321
2341	54837	179309
2342	54852	179260
2343	54882	179257
2344	54898	179210
2345	54924	179195
2346	54936	179133
2347	54947	179070
2348	54973	179056
2349	55000	179045
2350	55028	179034
2351	55055	179024
2352	55082	179011
2353	55107	178993
2354	55134	178982
2355	55162	178973
2356	55171	178904
2357	55188	178858
2358	55199	178794
2359	55228	178789
2360	55255	178777
2361	55282	178768
2362	55310	178757
2363	55337	178748
2364	55349	178687
2365	55361	178625
2366	55389	178618
2367	55417	178609
2368	55445	178600
2369	55458	178544
2370	55486	178535
2371	55511	178516
2372	55536	178499
2373	55562	178484
2374	55593	178484
2375	55610	178439
2376	55635	178420
2377	55660	178403
2378	55686	178388
2379	55712	178373
2380	55740	178364
2381	55770	178364
2382	55781	178300
2383	55807	178285
2384	55833	178270
2385	55858	178250
2386	55879	178219
2387	55906	178208
2388	55920	178155
2389	55947	178143
2390	55964	178098
2391	55991	178085
2392	56018	178073
2393	56030	178016
2394	56056	177999
2395	56082	177984
2396	56108	177970
2397	56134	177955
2398	56162	177944
2399	56189	177931
2400	56217	177923
2401	56244	177913
2402	56254	177845
2403	56277	177822
2404	56304	177810
2405	56330	177796
2406	56340	177727
2407	56367	177717
2408	56393	177700
2409	56418	177682
2410	56433	177633
2411	56458	177615
2412	56484	177599
2413	56510	177583
2414	56538	177575
2415	56564	177560
2416	56592	177552
2417	56620	177543
2418	56648	177533
2419	56675	177520
2420	56702	177508
2421	56729	177495
2422	56755	177479
2423	56782	177468
2424	56810	177459
2425	56836	177445
2426	56845	177376
2427	56873	177367
2428	56884	177305
2429	56912	177293
2430	56920	177225
2431	56948	177215
2432	56973	177196
2433	56984	177133
2434	57009	177116
2435	57037	177106
2436	57062	177089
2437	57087	177071
2438	57098	177006
2439	57123	176989
2440	57149	176973
2441	57178	176967
2442	57193	176919
2443	57220	176905
2444	57247	176894
2445	57262	176844
2446	57287	176826
2447	57318	176826
2448	57344	176809
2449	57371	176798
2450	57393	176768
2451	57421	176760
2452	57448	176747
2453	57460	176689
2454	57484	176669
2455	57510	176653
2456	57537	176641
2457	57549	176581
2458	57574	176563
2459	57600	176546
2460	57626	176531
2461	57652	176515
2462	57678	176501
2463	57705	176487
2464	57732	176476
2465	57759	176462
2466	57786	176450
2467	57799	176395
2468	57824	176378
2469	57835	176317
2470	57851	176270
2471	57861	176205
2472	57887	176191
2473	57913	176175
2474	57938	176156
2475	57964	176140
2476	57989	176121
2477	58016	176108
2478	58042	176093
2479	58070	176083
2480	58098	176073
2481	58111	176019
2482	58138	176006
2483	58159	175977
2484	58169	175912
2485	58182	175858
2486	58209	175846
2487	58237	175836
2488	58264	175822
2489	58284	175788
2490	58311	175776
2491	58337	175762
2492	58365	175753
2493	58393	175741
2494	58420	175728
2495	58433	175676
2496	58461	175664
2497	58487	175650
2498	58516	175642
2499	58536	175608
2500	58562	175593
2501	58570	175525
2502	58597	175511
2503	58622	175493
2504	58644	175465
2505	58670	175451
2506	58698	175438
2507	58725	175428
2508	58751	175412
2509	58767	175367
2510	58793	175349
2511	58819	175334
2512	58845	175319
2513	58873	175309
2514	58900	175295
2515	58921	175265
2516	58948	175253
2517	58975	175240
2518	59002	175227
2519	59028	175210
2520	59054	175195
2521	59082	175184
2522	59108	175170
2523	59134	175153
2524	59161	175142
2525	59171	175076
2526	59183	175021
2527	59210	175007
2528	59237	174995
2529	59263	174979
2530	59291	174968
2531	59319	174960
2532	59345	174943
2533	59371	174927
2534	59401	174923
2535	59412	174862
2536	59422	174799
2537	59449	174787
2538	59459	174726
2539	59486	174710
2540	59511	174693
2541	59536	174675
2542	59562	174657
2543	59589	174646
2544	59614	174627
2545	59642	174616
2546	59653	174556
2547	59678	174539
2548	59703	174521
2549	59731	174510
2550	59759	174498
2551	59785	174483
2552	59811	174467
2553	59833	174439
2554	59859	174425
2555	59886	174411
2556	59913	174396
2557	59924	174337
2558	59953	174332
2559	59980	174318
2560	60006	174301
2561	60035	174294
2562	60067	174296
2563	60093	174280
2564	60118	174261
2565	60144	174245
2566	60169	174227
2567	60195	174210
2568	60215	174178
2569	60241	174160
2570	60266	174142
2571	60293	174129
2572	60319	174112
2573	60349	174109
2574	60358	174044
2575	60385	174028
2576	60396	173969
2577	60422	173956
2578	60451	173948
2579	60478	173934
2580	60505	173920
2581	60531	173905
2582	60559	173893
2583	60584	173874
2584	60609	173855
2585	60636	173843
2586	60647	173785
2587	60664	173742
2588	60691	173728
2589	60717	173713
2590	60734	173670
2591	60745	173611
2592	60771	173597
2593	60799	173586
2594	60828	173578
2595	60856	173567
2596	60867	173508
2597	60893	173493
2598	60919	173475
2599	60945	173459
2600	60971	173444
2601	60982	173384
2602	61009	173370
2603	61035	173355
2604	61061	173340
2605	61086	173321
2606	61097	173261
2607	61123	173245
2608	61149	173230
2609	61175	173213
2610	61202	173200
2611	61229	173185
2612	61256	173172
2613	61269	173120
2614	61295	173105
2615	61322	173090
2616	61348	173074
2617	61361	173022
2618	61373	172966
2619	61399	172950
2620	61426	172937
2621	61453	172922
2622	61479	172906
2623	61505	172890
2624	61531	172874
2625	61544	172822
2626	61573	172813
2627	61601	172801
2628	61628	172788
2629	61654	172774
2630	61682	172762
2631	61695	172710
2632	61722	172696
2633	61749	172684
2634	61775	172666
2635	61803	172657
2636	61830	172641
2637	61841	172583
2638	61866	172565
2639	61894	172553
2640	61921	172540
2641	61950	172533
2642	61962	172477
2643	61988	172462
2644	62019	172457
2645	62048	172450
2646	62061	172398
2647	62088	172384
2648	62114	172368
2649	62143	172359
2650	62170	172347
2651	62183	172293
2652	62195	172238
2653	62215	172205
2654	62228	172153
2655	62257	172144
2656	62271	172095
2657	62290	172061
2658	62313	172035
2659	62342	172026
2660	62354	171971
2661	62382	171962
2662	62408	171946
2663	62438	171940
2664	62465	171926
2665	62494	171919
2666	62519	171899
2667	62550	171895
2668	62577	171882
2669	62604	171870
2670	62633	171861
2671	62660	171848
2672	62688	171836
2673	62715	171822
2674	62743	171810
2675	62771	171800
2676	62802	171797
2677	62814	171742
2678	62827	171692
2679	62841	171642
2680	62871	171635
2681	62899	171625
2682	62928	171617
2683	62956	171605
2684	62987	171601
2685	63015	171591
2686	63032	171550
2687	63060	171538
2688	63084	171517
2689	63101	171475
2690	63128	171462
2691	63155	171448
2692	63184	171439
2693	63207	171416
2694	63235	171405
2695	63263	171392
2696	63293	171387
2697	63321	171376
2698	63349	171366
2699	63367	171326
2700	63396	171318
2701	63406	171258
2702	63432	171240
2703	63461	171232
2704	63489	171223
2705	63518	171213
2706	63545	171199
2707	63574	171189
2708	63603	171182
2709	63630	171168
2710	63659	171158
2711	63669	171098
2712	63681	171044
2713	63708	171031
2714	63738	171025
2715	63751	170973
2716	63780	170964
2717	63806	170949
2718	63836	170943
2719	63865	170932
2720	63891	170918
2721	63904	170864
2722	63931	170852
2723	63958	170837
2724	63970	170783
2725	63984	170735
2726	64005	170705
2727	64020	170658
2728	64050	170653
2729	64078	170640
2730	64104	170624
2731	64134	170617
2732	64162	170607
2733	64190	170595
2734	64204	170547
2735	64234	170540
2736	64262	170529
2737	64279	170487
2738	64290	170432
2739	64305	170385
2740	64333	170374
2741	64347	170325
2742	64360	170275
2743	64374	170227
2744	64402	170214
2745	64418	170171
2746	64446	170161
2747	64474	170148
2748	64503	170139
2749	64531	170128
2750	64559	170115
2751	64587	170105
2752	64616	170095
2753	64646	170089
2754	64676	170084
2755	64705	170075
2756	64733	170063
2757	64763	170056
2758	64792	170047
2759	64821	170037
2760	64849	170026
2761	64877	170016
2762	64905	170004
2763	64931	169986
2764	64957	169970
2765	64986	169960
2766	65015	169951
2767	65043	169941
2768	65069	169923
2769	65098	169914
2770	65126	169903
2771	65139	169852
2772	65166	169837
2773	65192	169820
2774	65222	169814
2775	65248	169797
2776	65275	169782
2777	65302	169768
2778	65331	169758
2779	65360	169749
2780	65392	169747
2781	65410	169710
2782	65438	169698
2783	65467	169688
2784	65495	169677
2785	65510	169630
2786	65540	169625
2787	65555	169580
2788	65585	169571
2789	65613	169559
2790	65641	169547
2791	65671	169542
2792	65684	169490
2793	65713	169481
2794	65743	169475
2795	65758	169428
2796	65772	169382
2797	65803	169377
2798	65833	169369
2799	65863	169363
2800	65880	169323
2801	65909	169312
2802	65922	169262
2803	65950	169250
2804	65960	169192
2805	65987	169179
2806	66006	169142
2807	66018	169089
2808	66045	169075
2809	66055	169018
2810	66070	168972
2811	66099	168961
2812	66130	168957
2813	66143	168906
2814	66171	168896
2815	66200	168885
2816	66227	168870
2817	66239	168818
2818	66250	168764
2819	66280	168756
2820	66293	168707
2821	66323	168699
2822	66352	168690
2823	66380	168676
2824	66403	168653
2825	66415	168600
2826	66444	168589
2827	66455	168535
2828	66483	168524
2829	66513	168515
2830	66539	168500
2831	66553	168451
2832	66581	168439
2833	66611	168433
2834	66638	168419
2835	66668	168412
2836	66682	168363
2837	66710	168352
2838	66722	168297
2839	66750	168286
2840	66776	168268
2841	66786	168212
2842	66797	168157
2843	66808	168102
2844	66824	168059
2845	66835	168003
2846	66859	167983
2847	66886	167967
2848	66897	167911
2849	66925	167900
2850	66949	167877
2851	66974	167858
2852	66999	167840
2853	67025	167822
2854	67051	167805
2855	67062	167749
2856	67089	167734
2857	67116	167720
2858	67144	167707
2859	67157	167658
2860	67168	167604
2861	67179	167550
2862	67207	167537
2863	67235	167524
2864	67261	167507
2865	67272	167454
2866	67299	167438
2867	67329	167430
2868	67351	167405
2869	67378	167390
2870	67403	167370
2871	67431	167357
2872	67458	167342
2873	67471	167293
2874	67496	167274
2875	67522	167257
2876	67548	167240
2877	67575	167224
2878	67586	167170
2879	67596	167112
2880	67621	167094
2881	67642	167063
2882	67651	167005
2883	67662	166952
2884	67690	166937
2885	67701	166884
2886	67728	166870
2887	67758	166862
2888	67785	166847
2889	67802	166808
2890	67811	166749
2891	67822	166694
2892	67835	166645
2893	67862	166630
2894	67890	166619
2895	67917	166603
2896	67927	166548
2897	67956	166536
2898	67982	166520
2899	68009	166506
2900	68036	166492
2901	68048	166439
2902	68060	166387
2903	68087	166373
2904	68113	166356
2905	68133	166323
2906	68145	166273
2907	68174	166263
2908	68195	166234
2909	68205	166177
2910	68231	166160
2911	68257	166143
2912	68284	166128
2913	68311	166113
2914	68339	166100
2915	68368	166090
2916	68379	166037
2917	68406	166023
2918	68429	165998
2919	68457	165985
2920	68483	165968
2921	68509	165951
2922	68522	165902
2923	68549	165886
2924	68576	165871
2925	68603	165857
2926	68632	165848
2927	68662	165840
2928	68690	165827
2929	68702	165776
2930	68727	165758
2931	68753	165740
2932	68764	165686
2933	68788	165664
2934	68797	165607
2935	68822	165586
2936	68849	165570
2937	68859	165515
2938	68870	165463
2939	68891	165433
2940	68902	165380
2941	68914	165328
2942	68941	165314
2943	68968	165300
2944	68985	165259
2945	69001	165218
2946	69027	165201
2947	69036	165145
2948	69048	165093
2949	69076	165081
2950	69102	165064
2951	69112	165007
2952	69123	164954
2953	69149	164938
2954	69161	164888
2955	69173	164835
2956	69183	164780
2957	69194	164728
2958	69221	164714
2959	69232	164661
2960	69241	164604
2961	69268	164589
2962	69295	164574
2963	69306	164522
2964	69333	164505
2965	69357	164484
2966	69370	164436
2967	69384	164390
2968	69413	164381
2969	69426	164331
2970	69437	164280
2971	69446	164222
2972	69471	164203
2973	69497	164187
2974	69508	164134
2975	69535	164118
2976	69561	164102
2977	69588	164086
2978	69601	164039
2979	69610	163982
2980	69623	163932
2981	69651	163921
2982	69671	163889
2983	69679	163831
2984	69706	163816
2985	69735	163804
2986	69761	163789
2987	69787	163770
2988	69800	163723
2989	69829	163713
2990	69842	163666
2991	69868	163649
2992	69894	163632
2993	69921	163616
2994	69950	163607
2995	69979	163596
2996	70010	163591
2997	70022	163542
2998	70049	163526
2999	70074	163508
3000	70084	163452
3001	70110	163434
3002	70126	163394
3003	70153	163380
3004	70179	163362
3005	70188	163307
3006	70216	163292
3007	70244	163280
3008	70271	163265
3009	70298	163252
3010	70329	163245
3011	70358	163234
3012	70381	163210
3013	70410	163200
3014	70426	163159
3015	70455	163149
3016	70485	163142
3017	70513	163130
3018	70527	163085
3019	70555	163070
3020	70582	163057
3021	70597	163014
3022	70627	163006
3023	70655	162992
3024	70668	162946
3025	70699	162939
3026	70726	162926
3027	70737	162874
3028	70764	162859
3029	70792	162846
3030	70808	162805
3031	70836	162792
3032	70848	162742
3033	70859	162692
3034	70884	162672
3035	70899	162629
3036	70911	162579
3037	70920	162524
3038	70932	162475
3039	70959	162459
3040	70989	162452
3041	71018	162441
3042	71049	162435
3043	71060	162385
3044	71087	162369
3045	71099	162320
3046	71115	162280
3047	71127	162231
3048	71139	162181
3049	71168	162169
3050	71195	162156
3051	71222	162140
3052	71252	162133
3053	71270	162097
3054	71298	162085
3055	71325	162069
3056	71339	162025
3057	71350	161973
3058	71378	161961
3059	71391	161914
3060	71402	161862
3061	71418	161823
3062	71445	161807
3063	71474	161798
3064	71503	161785
3065	71520	161750
3066	71549	161738
3067	71583	161738
3068	71614	161732
3069	71626	161685
3070	71656	161676
3071	71685	161666
3072	71714	161654
3073	71742	161643
3074	71770	161630
3075	71785	161587
3076	71813	161574
3077	71825	161526
3078	71853	161513
3079	71881	161500
3080	71909	161487
3081	71937	161474
3082	71950	161426
3083	71981	161422
3084	71995	161377
3085	72009	161333
3086	72038	161323
3087	72051	161275
3088	72078	161260
3089	72105	161246
3090	72133	161232
3091	72160	161218
3092	72186	161199
3093	72213	161184
3094	72240	161170
3095	72268	161156
3096	72280	161109
3097	72290	161054
3098	72301	161003
3099	72331	160995
3100	72359	160983
3101	72389	160975
3102	72404	160933
3103	72432	160919
3104	72463	160913
3105	72475	160864
3106	72493	160828
3107	72521	160816
3108	72534	160771
3109	72561	160755
3110	72573	160705
3111	72601	160693
3112	72613	160644
3113	72641	160632
3114	72653	160584
3115	72683	160575
3116	72713	160566
3117	72741	160553
3118	72753	160506
3119	72770	160468
3120	72784	160423
3121	72797	160377
3122	72825	160366
3123	72836	160314
3124	72848	160266
3125	72875	160251
3126	72890	160210
3127	72919	160198
3128	72937	160163
3129	72947	160111
3130	72961	160068
3131	72989	160054
3132	73017	160042
3133	73045	160029
3134	73057	159981
3135	73069	159933
3136	73097	159919
3137	73111	159875
3138	73139	159863
3139	73168	159852
3140	73180	159804
3141	73192	159756
3142	73220	159743
3143	73248	159730
3144	73278	159720
3145	73308	159712
3146	73319	159662
3147	73329	159609
3148	73357	159596
3149	73372	159556
3150	73400	159543
3151	73411	159492
3152	73438	159478
3153	73467	159466
3154	73495	159454
3155	73509	159410
3156	73522	159365
3157	73548	159346
3158	73557	159293
3159	73570	159247
3160	73580	159196
3161	73594	159152
3162	73622	159139
3163	73650	159125
3164	73678	159113
3165	73690	159065
3166	73719	159053
3167	73745	159037
3168	73772	159020
3169	73800	159008
3170	73810	158957
3171	73825	158915
3172	73837	158869
3173	73849	158821
3174	73871	158795
3175	73899	158782
3176	73909	158730
3177	73939	158719
3178	73968	158709
3179	73996	158697
3180	74023	158682
3181	74036	158635
3182	74064	158622
3183	74092	158611
3184	74120	158597
3185	74149	158586
3186	74181	158580
3187	74191	158529
3188	74203	158481
3189	74230	158466
3190	74240	158415
3191	74253	158369
3192	74265	158322
3193	74293	158308
3194	74306	158264
3195	74334	158252
3196	74346	158205
3197	74375	158194
3198	74397	158167
3199	74426	158156
3200	74456	158147
3201	74474	158113
3202	74504	158104
3203	74533	158092
3204	74561	158080
3205	74574	158034
3206	74587	157989
3207	74615	157976
3208	74645	157966
3209	74654	157915
3210	74684	157905
3211	74715	157897
3212	74743	157884
3213	74770	157869
3214	74800	157859
3215	74828	157847
3216	74860	157842
3217	74888	157828
3218	74898	157777
3219	74910	157730
